source_id,relative_path,filename,extension,media_type,size_bytes,sha256,role,readability_status,extraction_status,probable_title,probable_author,language,duplicate_group,issue_codes,notes
SRC-373526d70f1c13d6,final_book/human_review/chapter_05/OPEN_FOR_USER/01_CHAPTER05_MACHINE_VS_ORIGINAL.md,01_CHAPTER05_MACHINE_VS_ORIGINAL.md,.md,text/markdown,6239,b404454efb911802a46cb7a2fcb59cb14423ae584888efe8d04e31b3300c35ce,فایل پشتیبان,خوانا,موفق,Chapter 05 — Opening Prose Comparison,,فارسی و انگلیسی,,INSUFFICIENT_METADATA,عنوان احتمالی از نخستین سطر معنادار یا نام فایل گرفته شده است. مؤلف به‌طور صریح در نمونه متن شناسایی نشد.
SRC-ae8dcbd5db7a3bf0,final_book/human_review/chapter_05/OPEN_FOR_USER/02_BOOK02_ORIGINAL_EXTRACT.md,02_BOOK02_ORIGINAL_EXTRACT.md,.md,text/markdown,5258,cbcac5310fef1a43149fcce98dc90ec39a95daf1a156ac6e5ba0e32b55c2c10c,نسخه تکراری,خوانا,موفق,BOOK-02 Original — Budgeting Review Extract,,فارسی و انگلیسی,DUP-001,INSUFFICIENT_METADATA,عنوان احتمالی از نخستین سطر معنادار یا نام فایل گرفته شده است. مؤلف به‌طور صریح در نمونه متن شناسایی نشد. همسانی بایتی با اعضای گروه تکرار به کمک SHA-256 اثبات شد.
SRC-c1f1e3fb957479a8,final_book/human_review/chapter_05/OPEN_FOR_USER/README.md,README.md,.md,text/markdown,742,251ef35ee50327685742af01dbe76b18c05bf0b21195ddd55fbab1671bf86bf7,مدیریتی,خوانا,موفق,Chapter 05 — فایل‌های بازبینی برای کاربر,,فارسی و انگلیسی,,INSUFFICIENT_METADATA;NAME_SIMILAR_CANDIDATE,عنوان احتمالی از نخستین سطر معنادار یا نام فایل گرفته شده است. مؤلف به‌طور صریح در نمونه متن شناسایی نشد. نام مشابه فقط نامزد بررسی تکرار است و همسانی بایتی ندارد.
SRC-38d97b242808a85b,governance/locks/ARTICLE_CORPUS_FINAL.json,ARTICLE_CORPUS_FINAL.json,.json,application/json,1655,fbe4308d9e63a79d86a9fc36910d5f17fe1536439e4470b90e92fcb06128cd07,مدیریتی,خوانا,موفق,{,,انگلیسی,,INSUFFICIENT_METADATA,عنوان احتمالی از نخستین سطر معنادار یا نام فایل گرفته شده است. مؤلف به‌طور صریح در نمونه متن شناسایی نشد.
SRC-0582c25be141e8ec,governance/locks/BOOK_CORPUS_FINAL.json,BOOK_CORPUS_FINAL.json,.json,application/json,3346,92bdaf9669aaf0263d6e2f63a08ec82fecdc0b8d70b95156770c92295bf23dd7,مدیریتی,خوانا,موفق,{,,انگلیسی,,INSUFFICIENT_METADATA,عنوان احتمالی از نخستین سطر معنادار یا نام فایل گرفته شده است. مؤلف به‌طور صریح در نمونه متن شناسایی نشد.
SRC-51c406a2fb6ef917,governance/locks/VIDEO_TRANSCRIPTS_FINAL.json,VIDEO_TRANSCRIPTS_FINAL.json,.json,application/json,46293,07c448b2c3784a89083999adee4e8407baa5651dbfc5d6897f85e8f5d02c4271,مدیریتی,خوانا,موفق,{,,انگلیسی,,INSUFFICIENT_METADATA,عنوان احتمالی از نخستین سطر معنادار یا نام فایل گرفته شده است. مؤلف به‌طور صریح در نمونه متن شناسایی نشد.
SRC-fcdb27c511f466c4,reports/articles/FINAL_CORPUS_AUDIT.md,FINAL_CORPUS_AUDIT.md,.md,text/markdown,6043,1765f9689981639e4a3386910c9f1354e7ed0f16b743b9f7919308ee20444131,فایل پشتیبان,خوانا,موفق,Final Article Corpus Audit,,فارسی,,INSUFFICIENT_METADATA,عنوان احتمالی از نخستین سطر معنادار یا نام فایل گرفته شده است. مؤلف به‌طور صریح در نمونه متن شناسایی نشد.
SRC-25c06c88580ffee9,reports/articles/SOURCE_REVIEW_ITEMS.md,SOURCE_REVIEW_ITEMS.md,.md,text/markdown,3872,3852d303fde37dcc6cf58bd4437838eae7718872cc392a50ad5bfcabd4610c50,فایل پشتیبان,خوانا,موفق,Article Corpus — Source Review Items,,فارسی و انگلیسی,,INSUFFICIENT_METADATA,عنوان احتمالی از نخستین سطر معنادار یا نام فایل گرفته شده است. مؤلف به‌طور صریح در نمونه متن شناسایی نشد.
SRC-c445eb760afbe352,scripts/build_video_transcript_lock.py,build_video_transcript_lock.py,.py,text/x-python,3302,ef22d7113c1e323f98735b9814db36e28eec22aebfd15881f792f228e70a4b30,کد,خوانا,موفق,!/usr/bin/env python3,,انگلیسی,,INSUFFICIENT_METADATA,عنوان احتمالی از نخستین سطر معنادار یا نام فایل گرفته شده است. مؤلف به‌طور صریح در نمونه متن شناسایی نشد.
SRC-cffec2a02d8fecbc,tools/articles/bootstrap_source.py,bootstrap_source.py,.py,text/x-python,2903,0f8a00e075f0025b8c0ccf09d545ac739f2a6654de75adf30a6631a553a9c36c,کد,خوانا,موفق,from __future__ import annotations,,انگلیسی,,INSUFFICIENT_METADATA,عنوان احتمالی از نخستین سطر معنادار یا نام فایل گرفته شده است. مؤلف به‌طور صریح در نمونه متن شناسایی نشد.
SRC-a0eaf7f10f499e2e,tools/articles/build_article_corpus.py,build_article_corpus.py,.py,text/x-python,19436,5ba240618dadf762bfd4c0d719477a2ced32d322faa72896fcaadb31f379f13b,کد,خوانا,موفق,from __future__ import annotations,,فارسی,,INSUFFICIENT_METADATA,عنوان احتمالی از نخستین سطر معنادار یا نام فایل گرفته شده است. مؤلف به‌طور صریح در نمونه متن شناسایی نشد.
SRC-9984795fa7598313,tools/articles/fetch_article_assets.py,fetch_article_assets.py,.py,text/x-python,3032,202817368dcf98cb26995a5311f8af2a2e0efda96675c1fc275d433bd58ce3ac,کد,خوانا,موفق,from __future__ import annotations,,انگلیسی,,INSUFFICIENT_METADATA,عنوان احتمالی از نخستین سطر معنادار یا نام فایل گرفته شده است. مؤلف به‌طور صریح در نمونه متن شناسایی نشد.
SRC-566f3e2a9fb2fa5a,tools/articles/merge_pdf_shards.py,merge_pdf_shards.py,.py,text/x-python,5402,09dacbaae51b4b16c404be56d890229c7ef94b7f30abd1ef302e82067f3f0222,کد,خوانا,موفق,from __future__ import annotations,,انگلیسی,,INSUFFICIENT_METADATA,عنوان احتمالی از نخستین سطر معنادار یا نام فایل گرفته شده است. مؤلف به‌طور صریح در نمونه متن شناسایی نشد.
SRC-8860ede5331eaa9a,tools/articles/qa_article_corpus.py,qa_article_corpus.py,.py,text/x-python,13519,9010e028ba9dd6416b4edd901edc59bbaf0e3fadd011aa11ac0000d9f5351a81,کد,خوانا,موفق,from __future__ import annotations,,فارسی,,INSUFFICIENT_METADATA,عنوان احتمالی از نخستین سطر معنادار یا نام فایل گرفته شده است. مؤلف به‌طور صریح در نمونه متن شناسایی نشد.
SRC-ebc3ad83e055151e,tools/articles/render_article_qa.py,render_article_qa.py,.py,text/x-python,4527,4461ec1768bd444a6b1d444a0129a691021c18a60a872b3876d7d6607f1ab8dd,کد,خوانا,موفق,from __future__ import annotations,,انگلیسی,,INSUFFICIENT_METADATA,عنوان احتمالی از نخستین سطر معنادار یا نام فایل گرفته شده است. مؤلف به‌طور صریح در نمونه متن شناسایی نشد.
SRC-ce6d25455161dc1c,tools/articles/requirements.txt,requirements.txt,.txt,text/plain,90,000f72156bf5983d263507c7bef94374232b989889dc39d9f18aa57e4be93833,دارایی فنی,خوانا,موفق,beautifulsoup4==4.13.4,,انگلیسی,,INSUFFICIENT_METADATA,عنوان احتمالی از نخستین سطر معنادار یا نام فایل گرفته شده است. مؤلف به‌طور صریح در نمونه متن شناسایی نشد.
